SMILES,LogS,MolWt,LogP,EState_VSA5,TPSA,NumHAcc,NumAromaticRings,HeavyAtomCount,RingCount,qed,NumHDonors,NOCount
CCOP(=S)(OCC)SCCSCC,-4.23,274.413,3.7702000000000027,0.0,18.46,5.0,0.0,14.0,0.0,0.46902553849850637,0.0,2.0
CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.284,344.4950000000001,4.840100000000005,24.835569398847294,43.370000000000005,3.0,0.0,25.0,4.0,0.6393034938949915,0.0,3.0
Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-6.14,257.547,5.313800000000001,0.0,0.0,0.0,2.0,15.0,2.0,0.6489454818006694,0.0,0.0
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-6.02,310.687,3.5801000000000016,24.26546827384644,58.2,2.0,2.0,21.0,2.0,0.8904352022299832,2.0,4.0
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46,289.54499999999996,5.144700000000002,6.06636706846161,29.46,2.0,2.0,17.0,2.0,0.8286850628089901,1.0,2.0
c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-6.637,390.5640000000002,6.433000000000008,12.841643245852019,52.60000000000001,4.0,1.0,28.0,1.0,0.2710856544736566,0.0,4.0
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.24,346.46700000000016,2.666700000000002,5.573104530069267,74.6,4.0,0.0,25.0,4.0,0.8060203920942325,2.0,4.0
Cc1cc(C)cc(C)c1,-3.4,120.19499999999998,2.611860000000001,16.690354475090988,0.0,0.0,1.0,9.0,1.0,0.4933927122974484,0.0,0.0
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,-5.115,390.56400000000036,6.721200000000008,51.36657298340809,52.60000000000001,4.0,1.0,28.0,1.0,0.23208948544502053,0.0,4.0
CCCCCCCCCCCCCCCO,-6.35,228.41999999999993,5.069900000000006,77.04985947511214,20.23,1.0,0.0,16.0,0.0,0.43631140166890525,1.0,1.0
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-7.39,291.99199999999996,5.967200000000002,0.0,0.0,0.0,2.0,16.0,2.0,0.6072884054188123,0.0,0.0
O=C1NC(=O)NC(=O)C1(C)C,-1.742,156.141,-0.6214000000000004,13.847474399381248,75.27000000000001,3.0,0.0,11.0,1.0,0.4587202348759105,2.0,5.0
CC(C)I,-2.09,169.993,1.8298,0.0,0.0,0.0,0.0,4.0,0.0,0.3838967133300571,0.0,0.0
O=N(=O)c1ccccc1N(=O)=O,-3.1,168.10799999999995,1.503,12.13273413692322,86.28,4.0,1.0,12.0,1.0,0.49411926294389913,0.0,6.0
CC(C)C(=O)C,-0.12,86.13399999999999,1.2314,0.0,17.07,1.0,0.0,6.0,0.0,0.4687710926871189,0.0,1.0
CCCCCCCCCCCCCCCC,-8.4,226.44799999999992,6.487600000000007,89.89150272096417,0.0,0.0,0.0,16.0,0.0,0.3149047241460033,0.0,0.0
CC12CCC(CC1)C(C)(C)O2,-1.74,154.253,2.7441000000000013,25.683286491704038,9.23,1.0,0.0,11.0,3.0,0.5210255264729503,0.0,1.0
Cc2cccc3sc1nncn1c23 ,-2.07,189.24300000000002,2.25242,15.78007212578236,30.19,4.0,3.0,13.0,3.0,0.5426422325694252,0.0,3.0
CCCCCCC(=O)C,-2.05,128.21499999999997,2.5458000000000007,19.26246486877803,17.07,1.0,0.0,9.0,0.0,0.5198882841773269,0.0,1.0
CCCCCCCCC(=O)OC,-3.38,172.268,2.910000000000001,32.79308403298157,26.3,2.0,0.0,12.0,0.0,0.4357325104642842,0.0,2.0
Fc1ccc(F)cc1,-1.97,114.094,1.9647999999999999,0.0,0.0,0.0,1.0,8.0,1.0,0.48329650295627957,0.0,0.0
O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,-2.676,258.233,0.08779999999999949,0.0,83.55000000000001,4.0,1.0,19.0,3.0,0.7233587999857974,1.0,6.0
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68,335.28200000000004,4.148200000000004,4.899909730850478,89.51999999999998,5.0,1.0,23.0,1.0,0.5514127435955851,0.0,7.0
CCO,1.1,46.069,-0.0014000000000000123,0.0,20.23,1.0,0.0,3.0,0.0,0.4068079656553945,1.0,1.0
O=C2NC(=O)C1(CCCC1)C(=O)N2,-2.349,182.179,-0.08720000000000011,0.0,75.27,3.0,0.0,13.0,2.0,0.5140378111850822,2.0,5.0
c1c(NC(=O)OC(C)C(=O)NCC)cccc1,-1.83,236.271,1.7597,6.923737199690624,67.42999999999999,3.0,1.0,17.0,1.0,0.8366206479559342,2.0,5.0
CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-5.24,350.4580000000001,5.760500000000005,5.573104530069267,35.53,3.0,2.0,26.0,3.0,0.4906102836224376,0.0,3.0
CN(C)C(=O)NC1CCCCCCC1,-2.218,198.30999999999992,2.3705,32.10410811463005,32.34,1.0,0.0,14.0,1.0,0.6889877978543473,1.0,3.0
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.8,545.5460000000002,6.222999999999999,0.0,0.0,0.0,0.0,22.0,6.0,0.31721173170768374,0.0,0.0
CCCCCCCCBr,-5.06,193.128,3.741800000000003,43.85501938461749,0.0,0.0,0.0,9.0,0.0,0.4448633678942572,0.0,0.0
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-4.883,290.323,2.572400000000001,11.676897189068889,85.25,5.0,2.0,21.0,2.0,0.847401444528972,2.0,7.0
CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,-0.364,231.299,1.55042,0.0,30.17,4.0,2.0,17.0,2.0,0.7846896255721665,0.0,4.0
CCC(O)CC,-0.24,88.15,1.1673,0.0,20.23,1.0,0.0,6.0,0.0,0.5368317574835781,1.0,1.0
Cc1ccc(cc1)N(=O)=O,-2.49,137.138,1.90322,12.13273413692322,43.14,2.0,1.0,10.0,1.0,0.4379118656914492,0.0,3.0
CC(C)CCCO,-1.14,102.17699999999999,1.4149,0.0,20.23,1.0,0.0,7.0,0.0,0.5709677520374143,1.0,1.0
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-4.57,314.42500000000007,2.607400000000001,0.0,57.53,3.0,0.0,23.0,4.0,0.6758148338543865,2.0,3.0
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-4.93,428.12000000000006,4.3991000000000025,0.0,46.53,3.0,2.0,22.0,2.0,0.7352272222320769,1.0,3.0
Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.878,221.647,1.4681,10.878646506758262,60.91,4.0,2.0,15.0,2.0,0.7933823099108368,1.0,4.0
CCC(C)(C)O,0.15,88.14999999999998,1.1673,0.0,20.23,1.0,0.0,6.0,0.0,0.5097634659284827,1.0,1.0
Cc1ccc(O)cc1,-0.73,108.13999999999999,1.7006199999999998,5.563451491696996,20.23,1.0,1.0,8.0,1.0,0.5359354364287862,1.0,1.0
CCOC=O,0.15,74.07900000000001,0.17930000000000001,0.0,26.3,2.0,0.0,5.0,0.0,0.43656455010269035,0.0,2.0
CN(C)c1ccccc1,-1.92,121.18299999999995,1.7526,5.687386274683562,3.24,1.0,1.0,9.0,1.0,0.5468274487440188,0.0,1.0
C1CCC2CCCCC2C1,-5.19,138.254,3.3668000000000022,25.683286491704038,0.0,0.0,0.0,10.0,2.0,0.48119319693405355,0.0,0.0
CCCCS,-2.18,90.19099999999999,1.7163,12.841643245852019,0.0,1.0,0.0,5.0,0.0,0.4902529720666805,1.0,0.0
c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-7.8,252.31599999999997,5.737200000000003,43.089793715718365,0.0,0.0,5.0,20.0,5.0,0.24345418372476169,0.0,0.0
ClC(=C(Cl)Cl)Cl,-2.54,165.834,3.0682,0.0,0.0,0.0,0.0,6.0,0.0,0.51797640201532,0.0,0.0
CCC(=O)CC,-0.28,86.134,1.3755,0.0,17.07,1.0,0.0,6.0,0.0,0.4957688321065221,0.0,1.0
C=CC#N,0.15,53.06399999999999,0.6959799999999999,6.076020106833881,23.79,1.0,0.0,4.0,0.0,0.372551159280963,0.0,1.0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.613,410.4570000000002,1.8436999999999997,19.075777413358388,94.83,5.0,0.0,29.0,4.0,0.6458961652645259,3.0,5.0
CCCCC(=O)C,-0.8,100.16099999999999,1.7656,0.0,17.07,1.0,0.0,7.0,0.0,0.5278529243600644,0.0,1.0
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.239,225.296,1.5223999999999998,7.109797541277533,71.96000000000001,6.0,1.0,16.0,1.0,0.8091749534681847,2.0,6.0
CCCCC(C)CC,-5.16,114.23199999999999,3.2227000000000023,25.683286491704038,0.0,0.0,0.0,8.0,0.0,0.5261016802172798,0.0,0.0
BrCCBr,-1.68,187.862,1.7762,0.0,0.0,0.0,0.0,4.0,0.0,0.5496400415990373,0.0,0.0
CNC(=O)Oc1ccccc1C(C)C,-2.863,193.24599999999998,2.528200000000001,0.0,38.33,2.0,1.0,14.0,1.0,0.783353648710398,1.0,3.0
O=C1NCCN1c2ncc(s2)N(=O)=O,-3.22,214.20600000000002,0.5808999999999999,4.899909730850478,88.37,5.0,1.0,14.0,2.0,0.5757224113100227,1.0,7.0
C1c2ccccc2c3ccc4ccccc4c13,-6.68,216.283,4.411000000000003,33.02625439571758,0.0,0.0,3.0,17.0,4.0,0.4081609087149584,0.0,0.0
COc1ccccc1Cl,-2.46,142.58499999999998,2.3486000000000002,0.0,9.23,1.0,1.0,9.0,1.0,0.5850627747795066,0.0,1.0
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09,366.0,4.652000000000002,14.219595082555067,27.69,4.0,1.0,16.0,1.0,0.5728930020398473,0.0,3.0
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03,332.57000000000005,2.8260000000000005,12.13273413692322,63.24,3.0,1.0,20.0,2.0,0.8657754998418554,1.0,4.0
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,-7.2,320.04600000000005,5.929000000000003,0.0,0.0,0.0,2.0,18.0,2.0,0.6150214671313036,0.0,0.0
COC(=O)C=C,-0.22,86.09,0.34539999999999993,7.109797541277533,26.3,2.0,0.0,6.0,0.0,0.33962825058753826,0.0,2.0
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.89,290.75,4.225800000000003,4.899909730850478,41.57000000000001,2.0,2.0,20.0,2.0,0.9190608858440439,1.0,4.0
N(=Nc1ccccc1)c2ccccc2,-4.45,182.226,4.102000000000002,0.0,24.72,2.0,2.0,14.0,2.0,0.624436588313827,0.0,2.0
CC(C)c1ccc(C)cc1,-3.77,134.22199999999998,3.118420000000002,11.126902983393991,0.0,0.0,1.0,10.0,1.0,0.5532584920101851,0.0,0.0
Oc1c(Cl)cccc1Cl,-1.79,163.003,2.699,0.0,20.23,1.0,1.0,9.0,1.0,0.6227397221533862,1.0,1.0
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,0.79,342.297,-5.395599999999993,0.0,189.52999999999997,11.0,0.0,23.0,2.0,0.2378914345193498,8.0,11.0
OC1C(O)C(O)C(O)C(O)C1O,0.35,180.156,-3.8346000000000005,0.0,121.38000000000001,6.0,0.0,12.0,1.0,0.22695749910429205,6.0,6.0
Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,-0.17,254.24599999999995,-2.2130999999999985,29.55686333570163,102.28,8.0,2.0,18.0,2.0,0.6460832424087162,2.0,8.0
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,-2.111,323.13200000000006,0.909,24.26546827384644,112.70000000000002,5.0,1.0,20.0,1.0,0.4090709280478973,3.0,7.0
CCC(O)(CC)CC,-0.85,116.204,1.9475,0.0,20.23,1.0,0.0,8.0,0.0,0.5971696682305409,1.0,1.0
CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-5.41,306.51500000000004,4.483900000000005,44.94575136048208,20.23,2.0,0.0,21.0,5.0,0.6657081006027629,1.0,1.0
Brc1ccccc1Br,-3.5,235.90599999999998,3.2116000000000007,0.0,0.0,0.0,1.0,8.0,1.0,0.6481408061312922,0.0,0.0
Oc1c(Cl)cc(Cl)cc1Cl,-2.34,197.44799999999998,3.3523999999999994,12.13273413692322,20.23,1.0,1.0,10.0,1.0,0.676127858458076,1.0,1.0
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-5.16,346.3650000000001,1.7768000000000002,4.899909730850478,149.67999999999998,7.0,1.0,23.0,1.0,0.5562701608192966,1.0,10.0
C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-4.799,255.29199999999997,3.2071000000000023,0.0,20.310000000000002,1.0,2.0,19.0,3.0,0.8065722650305862,0.0,2.0
CC(C)C(=O)C(C)C,-1.3,114.18799999999997,1.8675,0.0,17.07,1.0,0.0,8.0,0.0,0.535255688692322,0.0,1.0
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,-2.593,238.28699999999998,1.3510999999999993,0.0,75.27000000000001,3.0,0.0,17.0,1.0,0.5753708556988949,2.0,5.0
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943,262.261,1.5528,25.337857861779177,75.99000000000001,5.0,0.0,19.0,3.0,0.7495177872804866,2.0,5.0
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-0.876,194.19399999999996,-1.0293,17.942091705233086,61.82,6.0,2.0,14.0,2.0,0.5384628262372215,0.0,6.0
CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-4.173,416.58300000000025,4.852300000000005,17.334989479460383,60.44,5.0,0.0,29.0,5.0,0.5718459844204299,0.0,4.0
Cc1ccc(O)cc1C,-1.38,122.16699999999999,2.0090399999999997,5.563451491696996,20.23,1.0,1.0,9.0,1.0,0.5577043959706656,1.0,1.0
O(c1ccccc1)c2ccccc2,-3.96,170.211,3.478900000000002,0.0,9.23,1.0,2.0,13.0,2.0,0.6700363845267113,0.0,1.0
Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,-8.56,360.88200000000006,7.274000000000001,0.0,0.0,0.0,2.0,18.0,2.0,0.4687210242976453,0.0,0.0
NC(=O)c1cccnc1 ,0.61,122.12699999999997,0.18050000000000016,6.196843571613076,55.980000000000004,2.0,1.0,9.0,1.0,0.5772627921564857,1.0,3.0
Sc1ccccc1,-2.12,110.18099999999997,1.9752999999999996,0.0,0.0,1.0,1.0,7.0,1.0,0.48490334051496226,1.0,0.0
CNC(=O)Oc1cc(C)cc(C)c1,-2.581,179.219,2.02164,7.04767198267719,38.33,2.0,1.0,13.0,1.0,0.7158371024295938,1.0,3.0
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86,409.7819999999999,5.682800000000001,0.0,0.0,0.0,0.0,18.0,3.0,0.45129243770106253,0.0,0.0
CSSC,-1.44,94.20400000000001,1.6274,0.0,0.0,2.0,0.0,4.0,0.0,0.4528402196875039,0.0,0.0
NC(=O)c1ccccc1,-0.96,121.13899999999995,0.7855000000000001,0.0,43.09,1.0,1.0,9.0,1.0,0.5859367170668043,1.0,2.0
Clc1ccccc1Br,-3.19,191.45499999999998,3.1025,0.0,0.0,0.0,1.0,8.0,1.0,0.5910745276514103,0.0,0.0
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.742,446.40500000000003,-2.884799999999998,19.242531678200752,184.6,12.0,1.0,31.0,3.0,0.24562711800689666,6.0,12.0
CCCCC(O)CC,-1.47,116.20399999999998,1.9475,6.4208216229260096,20.23,1.0,0.0,8.0,0.0,0.5948534280152403,1.0,1.0
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-4.554,268.32,2.817140000000001,0.0,58.120000000000005,4.0,2.0,20.0,3.0,0.8636588603758495,1.0,5.0
Oc1cc(Cl)cc(Cl)c1,-1.34,163.003,2.699,12.13273413692322,20.23,1.0,1.0,9.0,1.0,0.6227397221533862,1.0,1.0
Cc1cccc2c1ccc3ccccc32,-5.85,192.261,4.301420000000003,27.10834834955618,0.0,0.0,3.0,15.0,3.0,0.46568308489933063,0.0,0.0
CCCCC(CC)CO,-2.11,130.231,2.1951000000000005,19.26246486877803,20.23,1.0,0.0,9.0,0.0,0.6045431522728564,1.0,1.0
CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-4.286,270.225,4.277400000000004,17.29708687826933,20.310000000000002,2.0,0.0,15.0,0.0,0.7596200260223072,0.0,2.0
Cc1ccccc1,-2.21,92.14099999999999,1.99502,5.563451491696996,0.0,0.0,1.0,7.0,1.0,0.4588062796575455,0.0,0.0
Clc1cccc(n1)C(Cl)(Cl)Cl,-3.76,230.909,3.5617,0.0,12.89,1.0,1.0,11.0,1.0,0.49082420476347627,0.0,1.0
C1CCC=CCC1,-3.18,96.173,2.5067000000000004,32.10410811463005,0.0,0.0,0.0,7.0,1.0,0.40633792443558164,0.0,0.0
CN(C)C(=S)SSC(=S)N(C)C ,-3.9,240.44400000000002,2.0608,21.587795952773448,6.48,4.0,0.0,12.0,0.0,0.4688607712542894,0.0,2.0
COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-3.246,352.7700000000001,2.8103000000000007,33.471779799128086,71.06,6.0,1.0,24.0,3.0,0.8326610784751867,0.0,6.0
CCCCCCCCCCO,-3.63,158.285,3.119400000000002,44.94575136048208,20.23,1.0,0.0,11.0,0.0,0.5380402798848124,1.0,1.0
CCC(C)(C)CC,-4.23,100.20499999999998,2.832600000000001,12.841643245852019,0.0,0.0,0.0,7.0,0.0,0.5002442109657919,0.0,0.0
CNC(=O)C(C)SCCSP(=O)(OC)(OC),1.144,287.34299999999996,1.9881999999999997,25.98148003194618,64.63000000000001,6.0,0.0,16.0,0.0,0.5438589639351799,1.0,5.0
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-3.15,231.893,4.0058,6.06636706846161,20.23,1.0,1.0,11.0,1.0,0.5287193643960513,1.0,1.0
CCCC=O,-0.01,72.107,0.9854,0.0,17.07,1.0,0.0,5.0,0.0,0.4443450475833798,0.0,1.0
CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)COC(C)=O ,-4.9,434.5040000000003,2.466500000000001,19.075777413358388,100.9,6.0,0.0,31.0,4.0,0.6621165611785133,2.0,6.0
CCCC,-2.57,58.123999999999995,1.8064,12.841643245852019,0.0,0.0,0.0,4.0,0.0,0.43102435767130914,0.0,0.0
COc1ccccc1O,-1.96,124.13899999999997,1.4008,7.109797541277533,29.46,2.0,1.0,9.0,1.0,0.6127725486570803,1.0,2.0
CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.099,376.46800000000013,2.923300000000001,19.075777413358384,74.6,4.0,0.0,27.0,4.0,0.7379088954419751,2.0,4.0
ClC(Cl)C(Cl)(Cl)Cl,-2.6,202.29500000000002,3.1603000000000003,0.0,0.0,0.0,0.0,7.0,0.0,0.5292554442591116,0.0,0.0
CCOC(=O)c1ccccc1C(=O)OCC,-2.35,222.23999999999995,2.04,0.0,52.60000000000001,4.0,1.0,16.0,1.0,0.7313625096648502,0.0,4.0
CC(C)CO,0.1,74.12299999999999,0.6347,0.0,20.23,1.0,0.0,5.0,0.0,0.4834802442445536,1.0,1.0
CC(C)Cc1ccccc1,-4.12,134.22199999999998,2.8851000000000013,11.984273114623004,0.0,0.0,1.0,10.0,1.0,0.583095072497451,0.0,0.0
ICI,-2.34,267.835,1.8139,2.4342831816628108,0.0,0.0,0.0,3.0,0.0,0.46398027064292247,0.0,0.0
CCCC(O)CCC,-1.4,116.204,1.9475,0.0,20.23,1.0,0.0,8.0,0.0,0.5948534280152403,1.0,1.0
CCCCCOC(=O)C,-1.89,130.18699999999998,1.7397,13.344558822616634,26.3,2.0,0.0,9.0,0.0,0.42771974072641583,0.0,2.0
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-3.37,231.893,4.0058,6.06636706846161,20.23,1.0,1.0,11.0,1.0,0.6695808979155974,1.0,1.0
CCCc1ccccc1,-3.37,120.19499999999995,2.639100000000001,18.405094737549014,0.0,0.0,1.0,9.0,1.0,0.5624916701881997,0.0,0.0
FC(F)(Cl)C(F)(F)Cl,-2.74,170.92000000000002,2.6495999999999995,0.0,0.0,0.0,0.0,8.0,0.0,0.4197132452520627,0.0,0.0
CC=CC=O,0.32,70.09100000000001,0.7614000000000001,6.076020106833881,17.07,1.0,0.0,5.0,0.0,0.32859625570390477,0.0,1.0
CN(C)C(=O)N(C)C ,0.94,116.16399999999999,0.22960000000000003,9.799819461700956,23.550000000000004,1.0,0.0,8.0,0.0,0.4441296979108746,0.0,3.0
Cc1cc(C)c(C)cc1C,-4.59,134.22199999999998,2.9202800000000018,22.253805966787983,0.0,0.0,1.0,10.0,1.0,0.5114796780810564,0.0,0.0
CC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1C2CCC34C)C#C,-4.8,340.4630000000001,4.0633000000000035,12.496841729759891,43.370000000000005,3.0,0.0,25.0,4.0,0.5338581764582067,0.0,3.0
CCOP(=S)(OCC)N2C(=O)c1ccccc1C2=O,-3.35,299.28800000000007,2.5801000000000007,0.0,55.84,5.0,1.0,19.0,2.0,0.61762903951066,0.0,5.0
c1ccccc1NC(=O)c2c(O)cccc2,-3.59,213.23600000000002,2.6445,6.06636706846161,49.33,2.0,2.0,16.0,2.0,0.8052241874500292,2.0,3.0
CCN(CC)C(=S)SCC(Cl)=C,-3.39,223.79399999999998,3.0988000000000016,0.0,3.24,2.0,0.0,12.0,0.0,0.6748250408157072,0.0,1.0
ClCC,-1.06,64.515,1.2451,0.0,0.0,0.0,0.0,3.0,0.0,0.37198554725482313,0.0,0.0
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.24,310.297,2.52334,24.635936332294946,75.27000000000001,3.0,1.0,20.0,1.0,0.9005339397180172,2.0,5.0
O=C(C=CC=Cc2ccc1OCOc1c2)N3CCCCC3,-3.46,285.343,2.997200000000001,6.4208216229260096,38.77,3.0,1.0,21.0,3.0,0.6327883020732139,0.0,4.0
CC/C=C\C,-2.54,70.135,1.9725,0.0,0.0,0.0,0.0,5.0,0.0,0.41363968044003097,0.0,0.0
CNC(=O)ON=C(CSC)C(C)(C)C ,-1.62,218.32199999999997,2.1075,7.04767198267719,50.69,4.0,0.0,14.0,0.0,0.44819802535050257,1.0,4.0
O=C2NC(=O)C1(CCCCCCC1)C(=O)N2,-2.982,224.25999999999996,1.0831,0.0,75.27,3.0,0.0,16.0,2.0,0.6045054236976111,2.0,5.0
c1(C(C)(C)C)cc(C(C)(C)C)cc(OC(=O)NC)c1,-4.24,263.381,3.999800000000003,11.126902983393991,38.33,2.0,1.0,19.0,1.0,0.8313339856190102,1.0,3.0
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-3.62,288.255,2.2155000000000005,24.26546827384644,107.22000000000001,6.0,2.0,21.0,3.0,0.5992714485146342,4.0,6.0
O=C(c1ccccc1)c2ccccc2,-3.12,182.222,2.917600000000001,0.0,17.07,1.0,2.0,14.0,2.0,0.6524732866647586,0.0,1.0
CCCCCCCCCCCCCCCCCCCC,-8.172,282.5559999999999,8.048000000000007,115.57478921266822,0.0,0.0,0.0,20.0,0.0,0.23665843587143434,0.0,0.0
N(Nc1ccccc1)c2ccccc2 ,-2.92,184.242,3.1256000000000013,0.0,24.06,2.0,2.0,14.0,2.0,0.7159853943066372,2.0,2.0
CCC(CC)CO,-1.17,102.17699999999999,1.4149,0.0,20.23,1.0,0.0,7.0,0.0,0.5709677520374143,1.0,1.0
Oc1ccncc1,1.02,95.10099999999998,0.7871999999999999,24.52642128014937,33.120000000000005,2.0,1.0,7.0,1.0,0.5163288713332986,1.0,2.0
Cl\C=C/Cl,-1.3,96.94400000000002,1.9352,11.070403857756427,0.0,0.0,0.0,4.0,0.0,0.43279836435192465,0.0,0.0
CC1CCCC1,-3.3,84.162,2.1965000000000003,25.683286491704038,0.0,0.0,0.0,6.0,1.0,0.4217914736166838,0.0,0.0
CC(C)CC(C)O,-0.8,102.17699999999998,1.4133,0.0,20.23,1.0,0.0,7.0,0.0,0.5586305568134092,1.0,1.0
O2c1ccc(N)cc1N(C)C(=O)c3cc(C)ccc23 ,-3.928,254.28900000000002,2.9595200000000013,0.0,55.56,3.0,2.0,19.0,3.0,0.7352352082857607,1.0,4.0
CC(C)(C)CO,-0.4,88.14999999999999,1.0248,0.0,20.23,1.0,0.0,6.0,0.0,0.4685173382418856,1.0,1.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.61,293.754,3.1243000000000016,17.336443084674265,57.010000000000005,5.0,2.0,20.0,2.0,0.8688480832044114,0.0,5.0
Cc1cc(no1)C(=O)NNCc2ccccc2,-2.461,231.25500000000002,1.41762,0.0,67.16,4.0,2.0,17.0,2.0,0.7807773221849421,2.0,5.0
CC=C,-1.08,42.080999999999996,1.1923000000000001,0.0,0.0,0.0,0.0,3.0,0.0,0.3570688167166915,0.0,0.0
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-3.953,269.127,3.9954000000000023,12.13273413692322,40.46,2.0,2.0,17.0,2.0,0.8647127178367139,2.0,2.0
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2 ,-4.632,300.314,3.8659000000000017,6.06636706846161,76.66,4.0,2.0,22.0,2.0,0.8983573655630452,2.0,6.0
O=C1c2ccccc2C(=O)c3ccccc13,-5.19,208.21599999999998,2.4620000000000006,0.0,34.14,2.0,2.0,16.0,3.0,0.5683365592539452,0.0,2.0
CCCCCCC(C)O,-2.09,130.231,2.3376000000000006,25.683286491704038,20.23,1.0,0.0,9.0,0.0,0.5662247345927632,1.0,1.0
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.281,267.306,1.3016,6.923737199690624,72.47,4.0,1.0,18.0,2.0,0.876312408696768,1.0,5.0
CCCCc1ccccc1,-4.06,134.22199999999998,3.0292000000000012,24.825916360475023,0.0,0.0,1.0,10.0,1.0,0.5957309560911629,0.0,0.0
O=C1NC(=O)C(=O)N1 ,-0.4,114.05999999999999,-1.6476000000000002,0.0,75.27,3.0,0.0,8.0,1.0,0.2924733033121035,2.0,5.0
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237,466.47900000000016,5.630000000000004,28.439190165110134,55.38000000000001,9.0,2.0,27.0,2.0,0.4147446543674735,0.0,6.0
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,-3.451,338.7720000000001,0.9242000000000007,12.13273413692322,109.49000000000001,4.0,2.0,22.0,3.0,0.7560395435859315,3.0,6.0
CC(C)COC(=O)C,-1.21,116.15999999999998,1.2055,6.923737199690624,26.3,2.0,0.0,8.0,0.0,0.506664866588942,0.0,2.0
CC(C)C(C)(C)C,-4.36,100.20499999999998,2.6885000000000012,0.0,0.0,0.0,0.0,7.0,0.0,0.4387734079247987,0.0,0.0
